color_id,color_name,x_m,y_m
1,Yellow,54.952607421875,82.949873046875
1,Yellow,57.642333984375,83.5491796875
1,Yellow,60.764169921875,85.113203125
1,Yellow,64.7235986328125,86.098916015625
1,Yellow,68.8554638671875,85.4748828125
1,Yellow,72.2829052734375,83.868291015625
1,Yellow,75.37576171875,82.048447265625
1,Yellow,78.3508203125,80.2597119140625
1,Yellow,81.252880859375,78.8044775390625
1,Yellow,84.013720703125,78.3896826171875
1,Yellow,87.59140625,78.26357421875
1,Yellow,91.169951171875,77.99673828125
1,Yellow,94.7535546875,77.5469677734375
1,Yellow,98.38376953125,76.7800244140625
1,Yellow,102.140361328125,75.1049755859375
1,Yellow,104.770576171875,71.5570947265625
1,Yellow,105.5248046875,67.56650390625
1,Yellow,105.297392578125,63.76181640625
1,Yellow,104.290263671875,59.886181640625
1,Yellow,102.156904296875,56.6563623046875
1,Yellow,100.133056640625,53.9508837890625
1,Yellow,98.494638671875,51.134072265625
1,Yellow,97.5878125,48.58603515625
1,Yellow,97.944150390625,45.5539794921875
1,Yellow,98.8027734375,42.2618798828125
1,Yellow,99.774130859375,38.85830810546875
1,Yellow,100.638330078125,35.31094970703125
1,Yellow,101.13693359375,31.562216796875
1,Yellow,100.788251953125,27.58427734375
1,Yellow,98.8404296875,23.85485107421875
1,Yellow,95.51640625,21.46337158203125
1,Yellow,91.74501953125,20.32919189453125
1,Yellow,88.052392578125,19.94284912109375
1,Yellow,83.970517578125,20.00903076171875
1,Yellow,80.3797900390625,20.5259765625
1,Yellow,76.6902734375,21.6990625
1,Yellow,73.378662109375,23.5864892578125
1,Yellow,70.5538037109375,26.1933740234375
1,Yellow,68.334423828125,29.27224609375
1,Yellow,66.6138623046875,32.5219189453125
1,Yellow,65.151728515625,35.76334228515625
1,Yellow,63.70064453125,38.8410107421875
1,Yellow,62.022568359375,41.52953125
1,Yellow,59.9414208984375,43.5169775390625
1,Yellow,57.3797265625,44.635244140625
1,Yellow,54.134853515625,44.9499755859375
1,Yellow,51.213486328125,44.5579541015625
1,Yellow,48.79349609375,43.304169921875
1,Yellow,47.1023388671875,41.088115234375
1,Yellow,45.91033203125,38.10195556640625
1,Yellow,44.8102587890625,34.72341064453125
1,Yellow,43.206982421875,31.21765625
1,Yellow,40.43534912109375,28.15226318359375
1,Yellow,36.72000244140625,26.4233837890625
1,Yellow,32.811337890625,25.908291015625
1,Yellow,28.96801513671875,26.0156201171875
1,Yellow,25.2258154296875,26.65716064453125
1,Yellow,21.46685302734375,28.7396142578125
1,Yellow,19.47888427734375,32.6115673828125
1,Yellow,18.679752197265625,35.772705078125
1,Yellow,17.22240234375,37.6875390625
1,Yellow,14.343536376953125,39.2087548828125
1,Yellow,11.18783203125,40.7400537109375
1,Yellow,8.0163134765625,42.2918359375
1,Yellow,4.802324829101562,44.079736328125
1,Yellow,1.8925033569335938,48.0231689453125
1,Yellow,1.3312237548828125,51.2325634765625
1,Yellow,0.5320225524902343,54.499755859375
1,Yellow,-0.45350494384765627,57.74935546875
1,Yellow,-1.8931260681152344,60.55046875
1,Yellow,-3.8545440673828124,63.14052734375
1,Yellow,-6.171146850585938,65.8365869140625
1,Yellow,-8.241802978515626,69.2136865234375
1,Yellow,-9.067197875976563,73.2177099609375
1,Yellow,-8.09903076171875,77.591337890625
1,Yellow,-4.621430358886719,80.077392578125
1,Yellow,-0.8926946258544922,81.301884765625
1,Yellow,2.5801824951171874,82.026533203125
1,Yellow,6.211941528320312,82.559111328125
1,Yellow,9.7166259765625,82.931875
1,Yellow,13.3370654296875,83.2130859375
1,Yellow,16.835556640625,83.408095703125
1,Yellow,20.400611572265625,83.544765625
1,Yellow,23.95028076171875,83.629228515625
1,Yellow,27.47239990234375,83.669638671875
1,Yellow,31.02790283203125,83.672158203125
1,Yellow,34.5784033203125,83.6404296875
1,Yellow,38.06067626953125,83.57900390625
1,Yellow,41.6808935546875,83.485390625
1,Yellow,45.1690576171875,83.36748046875
1,Yellow,48.664306640625,83.22140625
2,Blue,54.961279296875,79.4498876953125
2,Blue,59.056455078125,80.347578125
2,Blue,62.179638671875,81.9122021484375
2,Blue,64.9420751953125,82.605732421875
2,Blue,67.6663720703125,82.18306640625
2,Blue,70.5941650390625,80.802646484375
2,Blue,73.5521875,79.0610400390625
2,Blue,76.606474609375,77.2253662109375
2,Blue,79.984951171875,75.5422216796875
2,Blue,83.958525390625,74.8901220703125
2,Blue,87.40228515625,74.76869140625
2,Blue,90.832490234375,74.513046875
2,Blue,94.20353515625,74.0904541015625
2,Blue,97.44048828125,73.4095361328125
2,Blue,100.044521484375,72.3018603515625
2,Blue,101.505087890625,70.2975146484375
2,Blue,102.0271875,67.437451171875
2,Blue,101.832314453125,64.25505859375
2,Blue,101.123544921875,61.37677734375
2,Blue,99.401220703125,58.8141845703125
2,Blue,97.232568359375,55.9097412109375
2,Blue,95.357314453125,52.685576171875
2,Blue,94.09275390625,48.77212890625
2,Blue,94.524599609375,44.8078466796875
2,Blue,95.437421875,41.3004248046875
2,Blue,96.399228515625,37.93092041015625
2,Blue,97.207724609375,34.61745849609375
2,Blue,97.64099609375,31.393505859375
2,Blue,97.398486328125,28.45576171875
2,Blue,96.22255859375,26.17795166015625
2,Blue,94.065234375,24.64834716796875
2,Blue,91.12119140625,23.77315185546875
2,Blue,87.911220703125,23.44000244140625
2,Blue,84.239443359375,23.49868408203125
2,Blue,81.1281396484375,23.9450390625
2,Blue,78.078251953125,24.91208984375
2,Blue,75.445244140625,26.4112451171875
2,Blue,73.1934130859375,28.4917333984375
2,Blue,71.330615234375,31.081337890625
2,Blue,69.7766650390625,34.0208154296875
2,Blue,68.3505859375,37.18366943359375
2,Blue,66.804521484375,40.4583935546875
2,Blue,64.784521484375,43.67931640625
2,Blue,61.8940576171875,46.4216650390625
2,Blue,58.221328125,48.032548828125
2,Blue,54.067822265625,48.4493310546875
2,Blue,50.25642578125,47.9245556640625
2,Blue,46.522744140625,45.967568359375
2,Blue,43.9985791015625,42.70572265625
2,Blue,42.58525390625,39.19459716796875
2,Blue,41.5110693359375,35.89188232421875
2,Blue,40.22033203125,33.0424609375
2,Blue,38.36789306640625,30.97637939453125
2,Blue,35.82721923828125,29.8076025390625
2,Blue,32.7274560546875,29.40728515625
2,Blue,29.25820556640625,29.5035693359375
2,Blue,26.2003369140625,30.01875732421875
2,Blue,23.94955322265625,31.2066357421875
2,Blue,22.87838623046875,33.4442724609375
2,Blue,21.9367138671875,37.054189453125
2,Blue,19.291865234375,40.510185546875
2,Blue,15.885233154296875,42.3509130859375
2,Blue,12.7090625,43.8921728515625
2,Blue,9.5915185546875,45.417333984375
2,Blue,6.717421264648437,47.009306640625
2,Blue,5.380484619140625,48.3129638671875
2,Blue,4.744440307617188,52.0071337890625
2,Blue,3.921326904296875,55.373037109375
2,Blue,2.798719787597656,59.0428125
2,Blue,1.0537315368652345,62.4388671875
2,Blue,-1.1934051513671875,65.41392578125
2,Blue,-3.4386187744140626,68.0236572265625
2,Blue,-5.005452880859375,70.5463720703125
2,Blue,-5.568651733398437,73.3185791015625
2,Blue,-5.29465087890625,75.4971875
2,Blue,-3.2237258911132813,76.86859375
2,Blue,-0.03873115539550781,77.907666015625
2,Blue,3.1775421142578124,78.5778857421875
2,Blue,6.641437377929687,79.0855615234375
2,Blue,10.0332666015625,79.44623046875
2,Blue,13.5663037109375,79.7206005859375
2,Blue,16.99826171875,79.9118798828125
2,Blue,20.50777099609375,80.0464111328125
2,Blue,24.01085205078125,80.129755859375
2,Blue,27.49302490234375,80.1697021484375
2,Blue,31.01291259765625,80.1721923828125
2,Blue,34.5313427734375,80.1407470703125
2,Blue,37.98459716796875,80.079833984375
2,Blue,41.5762158203125,79.9869580078125
2,Blue,45.0371728515625,79.8699658203125
2,Blue,48.50322265625,79.7251123046875
3,Orange,52.1919091796875,79.29974609375
3,Orange,52.1919091796875,82.75240234375
3,Orange,53.4919091796875,82.75240234375
3,Orange,53.4919091796875,79.29974609375
