color_id,color_name,x_m,y_m
1,Yellow,54.975244140625,82.94978515625
1,Yellow,58.9525341796875,82.94291015625
1,Yellow,62.9486376953125,82.978466796875
1,Yellow,66.9655615234375,83.0118359375
1,Yellow,71.0072412109375,82.9891796875
1,Yellow,75.0778955078125,82.84087890625
1,Yellow,79.1770263671875,82.4705859375
1,Yellow,83.286806640625,81.7387646484375
1,Yellow,87.359453125,80.4378955078125
1,Yellow,91.19623046875,78.3263330078125
1,Yellow,94.44814453125,75.399931640625
1,Yellow,97.09486328125,71.9881884765625
1,Yellow,98.964013671875,67.993349609375
1,Yellow,99.715693359375,63.5917041015625
1,Yellow,99.3403515625,59.2239697265625
1,Yellow,98.289013671875,55.230595703125
1,Yellow,97.47193359375,51.4621826171875
1,Yellow,96.60060546875,47.427978515625
1,Yellow,95.11603515625,43.37451171875
1,Yellow,92.921650390625,39.67865478515625
1,Yellow,89.257470703125,36.67078125
1,Yellow,85.18609375,35.08782470703125
1,Yellow,81.1809033203125,34.0929833984375
1,Yellow,77.1934521484375,33.32281494140625
1,Yellow,73.251640625,32.60951171875
1,Yellow,69.396083984375,31.8168359375
1,Yellow,65.738916015625,30.78542236328125
1,Yellow,62.5041845703125,29.2399169921875
1,Yellow,59.654091796875,26.97734130859375
1,Yellow,57.071181640625,24.17192138671875
1,Yellow,54.4339990234375,21.070400390625
1,Yellow,51.04775390625,18.151925048828126
1,Yellow,46.5366943359375,16.66081298828125
1,Yellow,42.2080712890625,16.69905029296875
1,Yellow,38.09306640625,17.3210546875
1,Yellow,34.15799072265625,18.117677001953126
1,Yellow,30.379111328125,18.715518798828125
1,Yellow,26.8902099609375,18.63127197265625
1,Yellow,23.360068359375,17.63764404296875
1,Yellow,20.26845947265625,15.944154052734374
1,Yellow,17.80986083984375,13.4865087890625
1,Yellow,16.047725830078125,10.355218505859375
1,Yellow,14.670494384765625,6.726031494140625
1,Yellow,13.04438232421875,2.8205340576171873
1,Yellow,10.3699462890625,-0.8354048919677735
1,Yellow,6.677825317382813,-3.430497131347656
1,Yellow,2.6035171508789063,-4.97835205078125
1,Yellow,-1.6773326110839843,-5.696680908203125
1,Yellow,-6.089072875976562,-5.472450561523438
1,Yellow,-10.38218994140625,-3.9865103149414063
1,Yellow,-13.921129150390625,-1.0815792846679688
1,Yellow,-16.498251953125,2.3249220275878906
1,Yellow,-18.5028466796875,6.100330200195312
1,Yellow,-19.882308349609374,10.144658813476562
1,Yellow,-20.60668701171875,14.352806396484375
1,Yellow,-20.66565185546875,18.619862060546875
1,Yellow,-19.6781640625,23.18722900390625
1,Yellow,-16.4261181640625,26.70569091796875
1,Yellow,-13.050845947265625,28.88316162109375
1,Yellow,-10.087874145507813,31.19454345703125
1,Yellow,-7.605714111328125,33.89298828125
1,Yellow,-5.499998779296875,36.9929931640625
1,Yellow,-3.6881842041015624,40.474736328125
1,Yellow,-2.505232086181641,43.9069140625
1,Yellow,-2.053729248046875,47.4853857421875
1,Yellow,-2.3878709411621095,51.117314453125
1,Yellow,-3.331505126953125,54.8057373046875
1,Yellow,-4.502897644042969,58.6730029296875
1,Yellow,-5.28657958984375,62.9316552734375
1,Yellow,-4.84952880859375,67.431025390625
1,Yellow,-3.0052981567382813,71.49037109375
1,Yellow,-0.26686691284179687,74.9991259765625
1,Yellow,2.8256158447265625,77.913916015625
1,Yellow,6.369468994140625,80.2993017578125
1,Yellow,10.28827880859375,82.047568359375
1,Yellow,14.421260986328125,83.1277734375
1,Yellow,18.574400634765624,83.6296484375
1,Yellow,22.69312255859375,83.7584765625
1,Yellow,26.59809326171875,83.834794921875
1,Yellow,30.68157470703125,83.83333984375
1,Yellow,34.7107763671875,83.755224609375
1,Yellow,38.73990966796875,83.63578125
1,Yellow,42.760615234375,83.48783203125
1,Yellow,46.7980859375,83.31505859375
1,Yellow,50.820634765625,83.116533203125
2,Blue,54.938642578125,79.44998046875
2,Blue,58.9711767578125,79.4429638671875
2,Blue,62.9857666015625,79.4786669921875
2,Blue,66.9789111328125,79.5118603515625
2,Blue,70.9450244140625,79.489736328125
2,Blue,74.8724169921875,79.3469140625
2,Blue,78.7350439453125,78.9986083984375
2,Blue,82.477939453125,78.3335107421875
2,Blue,86.012890625,77.2072998046875
2,Blue,89.16142578125,75.4785986328125
2,Blue,91.88810546875,73.01326171875
2,Blue,94.12853515625,70.1305224609375
2,Blue,95.628525390625,66.932900390625
2,Blue,96.217548828125,63.4775048828125
2,Blue,95.9045703125,59.8913623046875
2,Blue,94.909267578125,56.140146484375
2,Blue,94.0328125,52.1121533203125
2,Blue,93.22150390625,48.339921875
2,Blue,91.95728515625,44.8819140625
2,Blue,90.072294921875,41.711171875
2,Blue,87.644482421875,39.776943359375
2,Blue,84.1896484375,38.44298583984375
2,Blue,80.4550927734375,37.5168994140625
2,Blue,76.5699658203125,36.76683349609375
2,Blue,72.60912109375,36.050029296875
2,Blue,68.602646484375,35.225712890625
2,Blue,64.581640625,34.08856201171875
2,Blue,60.6153759765625,32.1865087890625
2,Blue,57.23693359375,29.50861572265625
2,Blue,54.394140625,26.42657470703125
2,Blue,51.8496728515625,23.430751953125
2,Blue,49.2200390625,21.136796875
2,Blue,46.2040380859375,20.14496826171875
2,Blue,42.5447998046875,20.18281494140625
2,Blue,38.7518115234375,20.758505859375
2,Blue,34.83764404296875,21.5510546875
2,Blue,30.7122607421875,22.19962890625
2,Blue,26.242919921875,22.07089599609375
2,Blue,22.0745654296875,20.89302001953125
2,Blue,18.18330810546875,18.755230712890626
2,Blue,15.00444091796875,15.5792626953125
2,Blue,12.837381591796875,11.749381103515624
2,Blue,11.376243896484375,7.908363037109375
2,Blue,9.93966064453125,4.436301879882812
2,Blue,7.9272802734375,1.6712643432617187
2,Blue,5.094450073242188,-0.3091317749023437
2,Blue,1.6919320678710938,-1.5991481018066407
2,Blue,-1.9069056701660156,-2.204217834472656
