color_id,color_name,x_m,y_m
1,Yellow,54.952607421875,82.949873046875
1,Yellow,58.2736376953125,83.264169921875
1,Yellow,61.905458984375,83.753876953125
1,Yellow,65.53533203125,84.262060546875
1,Yellow,69.183623046875,84.75875
1,Yellow,72.850263671875,85.2234765625
1,Yellow,76.5218798828125,85.634248046875
1,Yellow,80.19005859375,85.96373046875
1,Yellow,83.930205078125,86.1716796875
1,Yellow,87.72611328125,86.153935546875
1,Yellow,91.671787109375,85.581142578125
1,Yellow,95.3069921875,84.54591796875
1,Yellow,98.965693359375,82.9294921875
1,Yellow,102.1456640625,80.326904296875
1,Yellow,104.690810546875,77.2488623046875
1,Yellow,106.26435546875,73.31591796875
1,Yellow,106.6698046875,69.36322265625
1,Yellow,106.410556640625,65.431240234375
1,Yellow,105.7097265625,61.724755859375
1,Yellow,104.861630859375,58.1245166015625
1,Yellow,103.994873046875,54.5823876953125
1,Yellow,103.29462890625,51.1470361328125
1,Yellow,102.833681640625,47.591416015625
1,Yellow,102.096337890625,43.6919482421875
1,Yellow,99.856552734375,39.90208984375
1,Yellow,96.773828125,37.38835693359375
1,Yellow,93.8074609375,35.191162109375
1,Yellow,89.82017578125,33.50280029296875
1,Yellow,85.5849609375,33.739580078125
1,Yellow,82.454697265625,33.96972900390625
1,Yellow,79.78783203125,32.8746142578125
1,Yellow,77.0294189453125,30.88712646484375
1,Yellow,74.4344677734375,28.54305419921875
1,Yellow,72.3691455078125,26.1157373046875
1,Yellow,70.84390625,22.99415283203125
1,Yellow,68.54958984375,19.423543701171877
1,Yellow,64.7319140625,17.25863525390625
1,Yellow,60.8074658203125,16.366038818359375
1,Yellow,56.724033203125,16.3536962890625
1,Yellow,52.74400390625,17.59467041015625
1,Yellow,49.3230322265625,19.664718017578124
1,Yellow,46.3435205078125,22.57207275390625
1,Yellow,44.6778076171875,26.65053466796875
1,Yellow,44.788193359375,30.9807958984375
1,Yellow,45.88962890625,34.4794775390625
1,Yellow,46.2933984375,37.6988818359375
1,Yellow,46.0685595703125,40.83408447265625
1,Yellow,44.4472802734375,42.808896484375
1,Yellow,41.9729248046875,44.404423828125
1,Yellow,39.0906787109375,44.3147998046875
1,Yellow,35.3453173828125,43.8876171875
1,Yellow,31.9524951171875,43.7258349609375
1,Yellow,28.9413671875,42.6304736328125
1,Yellow,26.67830078125,40.7786328125
1,Yellow,24.36952880859375,38.0211865234375
1,Yellow,21.77844482421875,35.18771240234375
1,Yellow,18.583170166015623,32.70117919921875
1,Yellow,14.62018310546875,31.19765380859375
1,Yellow,10.34771484375,31.22990478515625
1,Yellow,6.435422973632813,32.463232421875
1,Yellow,2.9905718994140624,34.705029296875
1,Yellow,0.2796917724609375,37.8115185546875
1,Yellow,-1.454512481689453,41.611806640625
1,Yellow,-1.7905790710449219,45.9348681640625
1,Yellow,0.22665328979492189,50.160859375
1,Yellow,3.808042297363281,52.449716796875
1,Yellow,7.232605590820312,53.8687060546875
1,Yellow,10.239052124023438,55.362919921875
1,Yellow,12.39874267578125,57.333671875
1,Yellow,13.412999267578124,59.9472802734375
1,Yellow,13.277086181640625,62.8015673828125
1,Yellow,11.75408935546875,64.7484130859375
1,Yellow,8.8584619140625,66.2272265625
1,Yellow,5.325449829101562,67.8664111328125
1,Yellow,2.1233592224121094,71.2205712890625
1,Yellow,1.048494873046875,75.3539697265625
1,Yellow,1.912899169921875,79.7902197265625
